stock_id,name,market,capital,shares,par,source,asof,note
6265,方土昶,tpex,,118172151,,universe:2026-09-03,2026-09-04,feed-shares
6266,泰詠,tpex,,153871641,,universe:2026-09-03,2026-09-04,feed-shares
6269,台郡,twse,3238314810,323831481,10,twse-opendata-L,2026-09-03,ok
6270,倍微,tpex,,72145759,,universe:2026-09-03,2026-09-04,feed-shares
6271,同欣電,twse,2090580240,209058024,10,twse-opendata-L,2026-09-03,ok
6272,驊陞,twse,817639480,81763948,10,twse-opendata-L,2026-09-03,ok
6274,台燿,tpex,,299460093,,universe:2026-09-03,2026-09-04,feed-shares
6275,元山,tpex,,80344567,,universe:2026-09-03,2026-09-04,feed-shares
6276,安鈦克,tpex,,22043000,,universe:2026-09-03,2026-09-04,feed-shares
6277,宏正,twse,1194711660,119471166,10,twse-opendata-L,2026-09-03,ok
6278,台表科,twse,2923983530,292398353,10,twse-opendata-L,2026-09-03,ok
6279,胡連,tpex,,119015736,,universe:2026-09-03,2026-09-04,feed-shares
6281,全國電,twse,991729450,99172945,10,twse-opendata-L,2026-09-03,ok
6282,康舒,twse,8560312940,856031294,10,twse-opendata-L,2026-09-03,ok
6283,淳安,twse,1489813430,148981343,10,twse-opendata-L,2026-09-03,ok
6284,佳邦,tpex,,148980341,,universe:2026-09-03,2026-09-04,feed-shares
6285,啟碁,twse,4834413590,483441359,10,twse-opendata-L,2026-09-03,ok
6290,良維,tpex,,169652410,,universe:2026-09-03,2026-09-04,feed-shares
6291,沛亨,tpex,,42000000,,universe:2026-09-03,2026-09-04,feed-shares
6292,迅德,tpex,,46600712,,universe:2026-09-03,2026-09-04,feed-shares
6294,智基,tpex,,26047106,,universe:2026-09-03,2026-09-04,feed-shares
6405,悅城,twse,658000000,65800000,10,twse-opendata-L,2026-09-03,ok
6407,相互,emerging,751305000,75130500,10,tpex-mopsfin-R,2026-09-03,ok
6409,旭隼,twse,882535660,88253566,10,twse-opendata-L,2026-09-03,ok
6411,晶焱,tpex,,99508031,,universe:2026-09-03,2026-09-04,feed-shares
6412,群電,twse,4007691260,400769126,10,twse-opendata-L,2026-09-03,ok
6414,樺漢,twse,1458863970,145886397,10,twse-opendata-L,2026-09-03,ok
6415,矽力*-KY,twse,973632132,389452853,,twse-opendata-L,2026-09-03,mismatch:2.500
6416,瑞祺電通,twse,733484600,73348460,10,twse-opendata-L,2026-09-03,ok
6417,韋僑,tpex,,42274000,,universe:2026-09-03,2026-09-04,feed-shares
6418,詠昇,tpex,,34522000,,universe:2026-09-03,2026-09-04,feed-shares
6419,京晨科,tpex,,13159170,,universe:2026-09-03,2026-09-04,feed-shares
6423,億而得,tpex,,31016000,,universe:2026-09-03,2026-09-04,feed-shares
6425,易發,tpex,,51382317,,universe:2026-09-03,2026-09-04,feed-shares
6426,統新,twse,385090000,38509000,10,twse-opendata-L,2026-09-03,ok
6428,淘米,emerging,176824560,17682456,10,tpex-mopsfin-R,2026-09-03,ok
6431,光麗-KY,twse,973988350,97398835,10,twse-opendata-L,2026-09-03,ok
6432,今展科,tpex,,40017865,,universe:2026-09-03,2026-09-04,feed-shares
6434,達輝光電,emerging,4636020000,463602000,10,tpex-mopsfin-R,2026-09-03,ok
6435,大中,tpex,,37461300,,universe:2026-09-03,2026-09-04,feed-shares
6438,迅得,twse,822063250,82206325,10,twse-opendata-L,2026-09-03,ok
6441,廣錠,tpex,,53318429,,universe:2026-09-03,2026-09-04,feed-shares
6442,光聖,twse,804501550,80450155,10,twse-opendata-L,2026-09-03,ok
6443,元晶,twse,5386914660,512796730,,twse-opendata-L,2026-09-03,mismatch:10.505
6446,藥華藥,twse,4224346360,422434636,10,twse-opendata-L,2026-09-03,ok
6449,鈺邦,twse,918780140,91878014,10,twse-opendata-L,2026-09-03,ok
6451,訊芯-KY,twse,1177371930,117737193,10,twse-opendata-L,2026-09-03,ok
6456,GIS-KY,twse,3379398000,337939800,10,twse-opendata-L,2026-09-03,ok
6462,神盾,tpex,,91250754,,universe:2026-09-03,2026-09-04,feed-shares
6464,台數科,twse,1339327930,133932793,10,twse-opendata-L,2026-09-03,ok
6465,威潤,tpex,,59073685,,universe:2026-09-03,2026-09-04,feed-shares
6467,泰合,emerging,524086150,52408615,10,tpex-mopsfin-R,2026-09-03,ok
6469,大樹,tpex,,159104252,,universe:2026-09-03,2026-09-04,feed-shares
6470,宇智,tpex,,37694100,,universe:2026-09-03,2026-09-04,feed-shares
6472,保瑞,twse,1277560590,127756059,10,twse-opendata-L,2026-09-03,ok
6473,美賣*,emerging,300000000,60000000,5,tpex-mopsfin-R,2026-09-03,ok
6474,華豫寧,tpex,,52526199,,universe:2026-09-03,2026-09-04,feed-shares
6477,安集,twse,1237871960,123787196,10,twse-opendata-L,2026-09-03,ok
6482,弘煜科,tpex,,28634463,,universe:2026-09-03,2026-09-04,feed-shares
6483,原創生醫,emerging,668080000,66808000,10,tpex-mopsfin-R,2026-09-03,ok
6485,點序,tpex,,47366493,,universe:2026-09-03,2026-09-04,feed-shares
6486,互動,tpex,,50893286,,universe:2026-09-03,2026-09-04,feed-shares
6488,環球晶,tpex,,478113725,,universe:2026-09-03,2026-09-04,feed-shares
6491,晶碩,twse,780000000,78000000,10,twse-opendata-L,2026-09-03,ok
6492,生華科,tpex,,114903620,,universe:2026-09-03,2026-09-04,feed-shares
6493,雷虎生,emerging,300500000,30050000,10,tpex-mopsfin-R,2026-09-03,ok
6494,九齊,tpex,,31559690,,universe:2026-09-03,2026-09-04,feed-shares
6496,科懋,tpex,,47290220,,universe:2026-09-03,2026-09-04,feed-shares
6498,久禾光,tpex,,47475892,,universe:2026-09-03,2026-09-04,feed-shares
6499,益安,tpex,,96944893,,universe:2026-09-03,2026-09-04,feed-shares
6504,南六,twse,726000000,72600000,10,twse-opendata-L,2026-09-03,ok
6505,台塑化,twse,95259596520,9525959652,10,twse-opendata-L,2026-09-03,ok
6506,雙邦,tpex,,82360826,,universe:2026-09-03,2026-09-04,feed-shares
6508,惠光,tpex,,86538864,,universe:2026-09-03,2026-09-04,feed-shares
6509,聚和,tpex,,197434268,,universe:2026-09-03,2026-09-04,feed-shares
6510,精測,tpex,,32929138,,universe:2026-09-03,2026-09-04,feed-shares
6512,啟發電,tpex,,25260000,,universe:2026-09-03,2026-09-04,feed-shares
6515,穎崴,twse,364447820,36444782,10,twse-opendata-L,2026-09-03,ok
6516,勤崴國際,tpex,,56336935,,universe:2026-09-03,2026-09-04,feed-shares
6517,保勝光學,tpex,,30579053,,universe:2026-09-03,2026-09-04,feed-shares
6518,康科特,emerging,333333340,33333334,10,tpex-mopsfin-R,2026-09-03,ok
6523,達爾膚,tpex,,45047625,,universe:2026-09-03,2026-09-04,feed-shares
6525,捷敏-KY,twse,1290473840,129047384,10,twse-opendata-L,2026-09-03,ok
6526,達發,twse,1675055540,167505554,10,twse-opendata-L,2026-09-03,ok
6527,明達醫,tpex,,25458550,,universe:2026-09-03,2026-09-04,feed-shares
6530,創威,tpex,,33750000,,universe:2026-09-03,2026-09-04,feed-shares
6531,愛普*,twse,814232700,162846540,5,twse-opendata-L,2026-09-03,ok
6532,瑞耘,tpex,,37445147,,universe:2026-09-03,2026-09-04,feed-shares
6533,晶心科,twse,506509110,50650911,10,twse-opendata-L,2026-09-03,ok
6534,正瀚-創,twse,1028000000,102800000,10,twse-opendata-L,2026-09-03,ok
6535,順藥,tpex,,167840825,,universe:2026-09-03,2026-09-04,feed-shares
6536,碩豐,emerging,123052000,12305200,10,tpex-mopsfin-R,2026-09-03,ok
6538,倉和,tpex,,38443145,,universe:2026-09-03,2026-09-04,feed-shares
6539,麗彤,emerging,243494150,24349415,10,tpex-mopsfin-R,2026-09-03,ok
6541,泰福-KY,twse,2651253670,265125367,10,twse-opendata-L,2026-09-03,ok
6542,隆中,tpex,,42000630,,universe:2026-09-03,2026-09-04,feed-shares
6543,普惠醫工,emerging,618547000,61854700,10,tpex-mopsfin-R,2026-09-03,ok
6546,正基,tpex,,66848449,,universe:2026-09-03,2026-09-04,feed-shares
6547,高端疫苗,tpex,,329459855,,universe:2026-09-03,2026-09-04,feed-shares
6548,長科*,tpex,,950464700,,universe:2026-09-03,2026-09-04,feed-shares
6549,景凱,emerging,801220000,80122000,10,tpex-mopsfin-R,2026-09-03,ok
6550,北極星藥業-KY,twse,8947926880,894792688,10,twse-opendata-L,2026-09-03,ok
6552,易華電,twse,830000000,83000000,10,twse-opendata-L,2026-09-03,ok
6555,榮炭,emerging,1192298000,119229800,10,tpex-mopsfin-R,2026-09-03,ok
6556,勝品,tpex,,28750000,,universe:2026-09-03,2026-09-04,feed-shares
6558,興能高,twse,937888750,93788875,10,twse-opendata-L,2026-09-03,ok
6559,研晶,emerging,231886470,23188647,10,tpex-mopsfin-R,2026-09-03,ok
6560,欣普羅,tpex,,32474715,,universe:2026-09-03,2026-09-04,feed-shares
6561,是方,tpex,,77958370,,universe:2026-09-03,2026-09-04,feed-shares
6563,映智,emerging,297428000,29742800,10,tpex-mopsfin-R,2026-09-03,ok
6564,安特羅,emerging,721340000,72134000,10,tpex-mopsfin-R,2026-09-03,ok
6565,物聯,emerging,271438700,27143870,10,tpex-mopsfin-R,2026-09-03,ok
6568,宏觀,tpex,,30799700,,universe:2026-09-03,2026-09-04,feed-shares
6569,醫揚,tpex,,42820745,,universe:2026-09-03,2026-09-04,feed-shares
6570,維田,tpex,,37119170,,universe:2026-09-03,2026-09-04,feed-shares
6572,博錸,emerging,1036495100,103649510,10,tpex-mopsfin-R,2026-09-03,ok
6573,虹揚-KY,twse,804993450,80499345,10,twse-opendata-L,2026-09-03,ok
6574,霈方,tpex,,21990000,,universe:2026-09-03,2026-09-04,feed-shares
6576,逸達,tpex,,157579266,,universe:2026-09-03,2026-09-04,feed-shares
6577,勁豐,tpex,,60060145,,universe:2026-09-03,2026-09-04,feed-shares
6578,達邦蛋白,tpex,,71941901,,universe:2026-09-03,2026-09-04,feed-shares
6579,研揚,twse,1694512210,169451221,10,twse-opendata-L,2026-09-03,ok
6580,台睿,emerging,1121199080,112119908,10,tpex-mopsfin-R,2026-09-03,ok
6581,鋼聯,twse,1112708870,111270887,10,twse-opendata-L,2026-09-03,ok
6582,申豐,twse,1061741410,106174141,10,twse-opendata-L,2026-09-03,ok
6583,友松,emerging,159470000,15947000,10,tpex-mopsfin-R,2026-09-03,ok
6584,南俊國際,tpex,,71352603,,universe:2026-09-03,2026-09-04,feed-shares
6585,鼎基,twse,721335870,72133587,10,twse-opendata-L,2026-09-03,ok
6586,醣基,emerging,2140105000,214010500,10,tpex-mopsfin-R,2026-09-03,ok
6588,東典光電,tpex,,34700825,,universe:2026-09-03,2026-09-04,feed-shares
6589,台康生技,twse,3068711740,306871174,10,twse-opendata-L,2026-09-03,ok
6590,普鴻,tpex,,24952437,,universe:2026-09-03,2026-09-04,feed-shares
6591,動力-KY,twse,411224650,41122465,10,twse-opendata-L,2026-09-03,ok
6592,和潤企業,twse,7418450080,641845008,,twse-opendata-L,2026-09-03,mismatch:11.558
6593,台灣銘板,tpex,,31856609,,universe:2026-09-03,2026-09-04,feed-shares
6595,光禹國際,emerging,498578880,49857888,10,tpex-mopsfin-R,2026-09-03,ok
6596,寬宏藝術,tpex,,38000000,,universe:2026-09-03,2026-09-04,feed-shares
6597,立誠,tpex,,30042250,,universe:2026-09-03,2026-09-04,feed-shares
6598,ABC-KY,twse,1028190610,102819061,10,twse-opendata-L,2026-09-03,ok
6599,普達系統,emerging,210000000,21000000,10,tpex-mopsfin-R,2026-09-03,ok
6603,富強鑫,tpex,,167442946,,universe:2026-09-03,2026-09-04,feed-shares
6604,儒億,emerging,437310390,43731039,10,tpex-mopsfin-R,2026-09-03,ok
6605,帝寶,twse,1658163970,165816397,10,twse-opendata-L,2026-09-03,ok
6606,建德工業,twse,1103037830,110303783,10,twse-opendata-L,2026-09-03,ok
6609,瀧澤科,tpex,,72456246,,universe:2026-09-03,2026-09-04,feed-shares
6610,安成生技,emerging,2055793950,205579395,10,tpex-mopsfin-R,2026-09-03,ok
6612,奈米醫材,tpex,,52266043,,universe:2026-09-03,2026-09-04,feed-shares
6613,朋億*,tpex,,77801485,,universe:2026-09-03,2026-09-04,feed-shares
6614,資拓宏宇,twse,806605210,80660521,10,twse-opendata-L,2026-09-03,ok
6615,慧智,tpex,,21593400,,universe:2026-09-03,2026-09-04,feed-shares
6616,特昇-KY,tpex,,35478473,,universe:2026-09-03,2026-09-04,feed-shares
6617,共信-KY,tpex,,127506100,,universe:2026-09-03,2026-09-04,feed-shares
6618,永虹先進,emerging,1048160000,104816000,10,tpex-mopsfin-R,2026-09-03,ok
6620,漢達,tpex,,169981900,,universe:2026-09-03,2026-09-04,feed-shares
6621,華宇藥,emerging,355010000,35501000,10,tpex-mopsfin-R,2026-09-03,ok
6622,百聿數碼,emerging,353009500,35300950,10,tpex-mopsfin-R,2026-09-03,ok
6624,萬年清,tpex,,22579482,,universe:2026-09-03,2026-09-04,feed-shares
6625,必應,twse,579724880,57972488,10,twse-opendata-L,2026-09-03,ok
6629,泰金-KY,tpex,,38379563,,universe:2026-09-03,2026-09-04,feed-shares
6634,欣耀,emerging,712889300,71288930,10,tpex-mopsfin-R,2026-09-03,ok
6637,醫影,tpex,,26810000,,universe:2026-09-03,2026-09-04,feed-shares
6638,沅聖,emerging,300000000,30000000,10,tpex-mopsfin-R,2026-09-03,ok
6639,源大環能,emerging,576450090,57645009,10,tpex-mopsfin-R,2026-09-03,ok
6640,均華,tpex,,28911500,,universe:2026-09-03,2026-09-04,feed-shares
6641,基士德-KY,twse,365000000,36500000,10,twse-opendata-L,2026-09-03,ok
6642,富致,tpex,,37399662,,universe:2026-09-03,2026-09-04,feed-shares
6643,M31,tpex,,42090160,,universe:2026-09-03,2026-09-04,feed-shares
6645,金萬林-創,twse,608640500,60864050,10,twse-opendata-L,2026-09-03,ok
6648,斯其大,emerging,550000000,55000000,10,tpex-mopsfin-R,2026-09-03,ok
6649,台生材,tpex,,42000000,,universe:2026-09-03,2026-09-04,feed-shares
6650,帝圖,emerging,310900630,31090063,10,tpex-mopsfin-R,2026-09-03,ok
6651,全宇昕,tpex,,34601541,,universe:2026-09-03,2026-09-04,feed-shares
6654,天正國際,tpex,,40962720,,universe:2026-09-03,2026-09-04,feed-shares
6655,科定,twse,805718170,80571817,10,twse-opendata-L,2026-09-03,ok
6657,華安,twse,888080000,88808000,10,twse-opendata-L,2026-09-03,ok
6658,聯策,twse,363700000,36370000,10,twse-opendata-L,2026-09-03,ok
6659,天明製藥,emerging,858830090,85883009,10,tpex-mopsfin-R,2026-09-03,ok
6661,威健生技,tpex,,23304248,,universe:2026-09-02,2026-09-03,feed-shares
6662,樂斯科,tpex,,25612400,,universe:2026-09-03,2026-09-04,feed-shares
6664,群翊,tpex,,61151307,,universe:2026-09-03,2026-09-04,feed-shares
6665,康聯生醫,emerging,453501330,45350133,10,tpex-mopsfin-R,2026-09-03,ok
6666,羅麗芬-KY,twse,473880000,47388000,10,twse-opendata-L,2026-09-03,ok
6667,信紘科,tpex,,53478878,,universe:2026-09-03,2026-09-04,feed-shares
6668,中揚光,twse,1071160870,107116087,10,twse-opendata-L,2026-09-03,ok
6669,緯穎,twse,1858407910,185840791,10,twse-opendata-L,2026-09-03,ok
6670,復盛應用,twse,1393869730,139386973,10,twse-opendata-L,2026-09-03,ok
6671,三能-KY,twse,607500000,60750000,10,twse-opendata-L,2026-09-03,ok
6672,騰輝電子-KY,twse,816202120,81620212,10,twse-opendata-L,2026-09-03,ok
6673,和詮,emerging,264886000,26488600,10,tpex-mopsfin-R,2026-09-03,ok
6674,鋐寶科技,twse,685506590,68550659,10,twse-opendata-L,2026-09-03,ok
6676,祥翊,emerging,1696790000,169679000,10,tpex-mopsfin-R,2026-09-03,ok
6677,瑩碩生技,emerging,560389500,56038950,10,tpex-mopsfin-R,2026-09-03,ok
6679,鈺太,tpex,,54975335,,universe:2026-09-03,2026-09-04,feed-shares
6682,華旭先進,emerging,1521059020,152105902,10,tpex-mopsfin-R,2026-09-03,ok
6683,雍智科技,tpex,,27557161,,universe:2026-09-03,2026-09-04,feed-shares
6684,安格,tpex,,44559496,,universe:2026-09-03,2026-09-04,feed-shares
6689,伊雲谷,twse,680000000,68000000,10,twse-opendata-L,2026-09-03,ok
6690,安碁資訊,tpex,,29999720,,universe:2026-09-03,2026-09-04,feed-shares
6691,洋基工程,twse,1214872090,121487209,10,twse-opendata-L,2026-09-03,ok
6692,進能服,tpex,,58843890,,universe:2026-09-03,2026-09-04,feed-shares
6693,廣閎科,tpex,,45720000,,universe:2026-09-03,2026-09-04,feed-shares
6695,芯鼎,twse,1064776500,106477650,10,twse-opendata-L,2026-09-03,ok
6696,仁新*,emerging,829200000,829200000,1,tpex-mopsfin-R,2026-09-03,ok
6697,東捷資訊,tpex,,27323364,,universe:2026-09-03,2026-09-04,feed-shares
6698,旭暉應材,twse,663897530,66389753,10,twse-opendata-L,2026-09-03,ok
6703,軒郁,tpex,,36257210,,universe:2026-09-03,2026-09-04,feed-shares
6704,國璽幹細胞,emerging,1059493160,105949316,10,tpex-mopsfin-R,2026-09-03,ok
6705,振躍精密,emerging,180046880,18004688,10,tpex-mopsfin-R,2026-09-03,ok
6706,惠特,twse,785488650,78548865,10,twse-opendata-L,2026-09-03,ok
6707,富基電通,emerging,590026640,59002664,10,tpex-mopsfin-R,2026-09-03,ok
6708,天擎,tpex,,29008779,,universe:2026-09-03,2026-09-04,feed-shares
6709,昱厚生技,emerging,693800000,69380000,10,tpex-mopsfin-R,2026-09-03,ok
6712,長聖,tpex,,100488861,,universe:2026-09-03,2026-09-04,feed-shares
6715,嘉基,twse,682740260,68274026,10,twse-opendata-L,2026-09-03,ok
6716,應廣,tpex,,30241814,,universe:2026-09-03,2026-09-04,feed-shares
6719,力智,twse,1055169890,105516989,10,twse-opendata-L,2026-09-03,ok
6720,久昌,tpex,,30225741,,universe:2026-09-03,2026-09-04,feed-shares
6721,信實,tpex,,24500000,,universe:2026-09-03,2026-09-04,feed-shares
6722,輝創,twse,884000000,88400000,10,twse-opendata-L,2026-09-03,ok
6723,傑智環境,emerging,300390000,30039000,10,tpex-mopsfin-R,2026-09-03,ok
6725,矽科宏晟,tpex,,37130000,,universe:2026-09-03,2026-09-04,feed-shares
6727,亞泰金屬,tpex,,26884177,,universe:2026-09-03,2026-09-04,feed-shares
6728,上洋,tpex,,30120000,,universe:2026-09-03,2026-09-04,feed-shares
6729,機光科技,emerging,276612780,27661278,10,tpex-mopsfin-R,2026-09-03,ok
6730,常廣,tpex,,36298151,,universe:2026-09-03,2026-09-04,feed-shares
6732,昇佳電子,tpex,,48912618,,universe:2026-09-03,2026-09-04,feed-shares
6733,博晟生醫,tpex,,134316026,,universe:2026-09-03,2026-09-04,feed-shares
6734,安盛生,emerging,406231640,40623164,10,tpex-mopsfin-R,2026-09-03,ok
6735,美達科技,tpex,,46182292,,universe:2026-09-03,2026-09-04,feed-shares
6737,秀育,emerging,600504000,60050400,10,tpex-mopsfin-R,2026-09-03,ok
6738,鼎恒,emerging,371248990,36724899,10,tpex-mopsfin-R,2026-09-03,ok
6739,竹陞科技,tpex,,23392500,,universe:2026-09-03,2026-09-04,feed-shares
6741,91APP*-KY,tpex,,120577997,,universe:2026-09-03,2026-09-04,feed-shares
6742,澤米,twse,712679480,71267948,10,twse-opendata-L,2026-09-03,ok
6743,安普新,twse,1500000000,150000000,10,twse-opendata-L,2026-09-03,ok
6744,豐技生技,emerging,154000000,15400000,10,tpex-mopsfin-R,2026-09-03,ok
6748,亞果生醫,emerging,712181980,71218198,10,tpex-mopsfin-R,2026-09-03,ok
6750,泰創工程,emerging,447070000,44707000,10,tpex-mopsfin-R,2026-09-03,ok
6751,智聯服務,tpex,,22200000,,universe:2026-09-03,2026-09-04,feed-shares
6752,叡揚,tpex,,38258471,,universe:2026-09-03,2026-09-04,feed-shares
6753,龍德造船,twse,1172540810,117254081,10,twse-opendata-L,2026-09-03,ok
6754,匯僑設計,twse,660000000,66000000,10,twse-opendata-L,2026-09-03,ok
6755,連鋐科技,emerging,398231050,39823105,10,tpex-mopsfin-R,2026-09-03,ok
6756,威鋒電子,twse,699900000,69990000,10,twse-opendata-L,2026-09-03,ok
6757,台灣虎航,twse,4595300000,459530000,10,twse-opendata-L,2026-09-03,ok
6758,冠亞,emerging,134710400,13471040,10,tpex-mopsfin-R,2026-09-03,ok
6761,穩得,tpex,,34955867,,universe:2026-09-03,2026-09-04,feed-shares
6762,達亞,tpex,,36930288,,universe:2026-09-03,2026-09-04,feed-shares
6763,綠界科技*,tpex,,184039130,,universe:2026-09-03,2026-09-04,feed-shares
6768,志強-KY,twse,2000950610,200095061,10,twse-opendata-L,2026-09-03,ok
6770,力積電,twse,47120808560,4712080856,10,twse-opendata-L,2026-09-03,ok
6771,平和環保-創,twse,311795000,31179500,10,twse-opendata-L,2026-09-03,ok
6775,穎台科技,emerging,1095000000,109500000,10,tpex-mopsfin-R,2026-09-03,ok
6776,展碁國際,twse,915814300,91581430,10,twse-opendata-L,2026-09-03,ok
6780,學習王,emerging,164697230,16469723,10,tpex-mopsfin-R,2026-09-03,ok
6781,AES-KY,twse,854187800,85418780,10,twse-opendata-L,2026-09-03,ok
6782,視陽,twse,630000000,63000000,10,twse-opendata-L,2026-09-03,ok
6784,天凱科技,emerging,190770000,19077000,10,tpex-mopsfin-R,2026-09-03,ok
6785,昱展新藥,tpex,,66800000,,universe:2026-09-03,2026-09-04,feed-shares
6786,芯測,emerging,308379800,30837980,10,tpex-mopsfin-R,2026-09-03,ok
6787,晶瑞光,emerging,810070000,81007000,10,tpex-mopsfin-R,2026-09-03,ok
6788,華景電,tpex,,38739683,,universe:2026-09-03,2026-09-04,feed-shares
6789,采鈺,twse,3182991190,318299119,10,twse-opendata-L,2026-09-03,ok
6790,永豐實,twse,2671290210,267129021,10,twse-opendata-L,2026-09-03,ok
6791,虎門科技,tpex,,20847000,,universe:2026-09-03,2026-09-04,feed-shares
6792,詠業,twse,478753250,47875325,10,twse-opendata-L,2026-09-03,ok
6793,天力離岸,emerging,756000000,75600000,10,tpex-mopsfin-R,2026-09-03,ok
6794,向榮生技,twse,636370000,63637000,10,twse-opendata-L,2026-09-03,ok
6796,晉弘,twse,402339700,40233970,10,twse-opendata-L,2026-09-03,ok
6797,圓點奈米,emerging,307321770,30732177,10,tpex-mopsfin-R,2026-09-03,ok
6798,展逸,emerging,195724300,19572430,10,tpex-mopsfin-R,2026-09-03,ok
6799,來頡,twse,436521930,43652193,10,twse-opendata-L,2026-09-03,ok
6803,崑鼎,tpex,,72794385,,universe:2026-09-03,2026-09-04,feed-shares
6804,明係,tpex,,47500000,,universe:2026-09-03,2026-09-04,feed-shares
6805,富世達,twse,685538960,68553896,10,twse-opendata-L,2026-09-03,ok
6807,峰源-KY,twse,540000000,54000000,10,twse-opendata-L,2026-09-03,ok
