Date,SecuritiesCompanyCode,CompanyName,CompanyAbbreviation,Registration,SecuritiesIndustryCode,Address,UnifiedBusinessNo.,Chairman,GeneralManager,Spokesman,TitleOfSpokesman,DeputySpokesperson,Telephone,DateOfIncorporation,DateOfListing,ParValueOfCommonStock,Paidin.Capital.NTDollars,PrivateStock.shares,PreferredStock.shares,PreparationOfFinancialReportType,StockTransferAgent,StockTransferAgentTelephone,StockTransferAgentAddress,AccountingFirm,CPA.CharteredPublicAccountant.First,CPA.CharteredPublicAccountant.Second,Symbol,Fax,EmailAddress,WebAddress,IssueShares
1150908,6219,富旺國際開發股份有限公司,富旺,－ ,14,"4F.-5, No.20, Dalong Rd., West Dist.,Taichung City 40310, Taiwan (R.O.C.)",97447647,林宗毅,林祐任,陳永和,經理,林宗毅,04-23273030,19970423,20030226,新台幣                 10.0000元,1249670900,0,0,1,台新綜合證券股份有限公司,02-25048125,台北市中山區建國北路一段96號B1,資誠聯合會計師事務所,王玉娟,吳松源,FULL WANG,04-23268874,fw0459@fwgroup.com.tw,https://www.fwgroup.com.tw/,124967090
1150908,6220,岳豐科技股份有限公司,岳豐,－ ,28,"NO12-9,130th LANE. SECTION 2,CHUNG SHAN E,ROAD,HSINWU,TAOYUAN 32741,TAIWANHSINWU,TAOYUAN 32741,TAIWAN",45911735,葉春榮,林森褔,蔡瑞華,總經理,賴明芳,03-4778846,19830903,20030109,新台幣                 10.0000元,1464626400,0,0,1,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,安侯建業聯合會計師事務所,蕭佩如,李&#16689;儀,YFC-BONEAGLE,03-4772340,Speaker@cables.com.tw,www.cables.com.tw,146462640
1150908,6221,晉泰科技股份有限公司,晉泰,－ ,30,"7F, No.289, Sec.2, Kuang Fu Rd.,　Hsin-Chu City 300, Taiwan, R.O.C.",84981323,昇鋒投資股份有限公司(代表人:楊淑樺),楊倉富,秦慧如,副總經理,楊倉富,03-5163089,19940624,20030106,新台幣                 10.0000元,1685912060,0,0,1,國票綜合證券(股)公司股務代理部,02-25288988,105411台北市松山區南京東路五段188號15樓,聯捷聯合會計師事務所,詹定勳,黃珮樺,Genesis　,03-5163063,IR@genesis.com.tw,https://www.genesis.com.tw/,168591206
1150908,6222,立軒開發建設股份有限公司,立軒,－ ,26,"8F., No. 258, Sec. 1, Wenhua 1st RdLinkou Dist.,New Taipei City,Taiwan",22182927,陳銘鴻,李雪華,池曉鈴,經理,林惠琴,26918000,19860815,20030109,新台幣                 10.0000元,956888780,78778118,0,1,群益金鼎證券股份有限公司,2702-3999,台北市大安區敦化南路二段97號B2,安侯建業聯合會計師事務所,黃欣婷,池世欽,Li Hsuan,26917000,sharonchih@sotac.com.tw,www.sotac.com.tw/web/index/index.jsp?lang=tw,95688878
1150908,6223,旺矽科技股份有限公司,旺矽,－ ,24,"No.155, Chung-Ho St.Chu-Pei City,Hsinchu Hsiang,Taiwan,R.O.C",89647050,葛長林,郭遠明,邱靖斐,董事長特別助理,莊潔志,03-5551771,19950725,20030106,新台幣                 10.0000元,979813090,0,0,1,華南永昌綜合證券股份有限公司,02-27186425,台北市民生東路四段54號4樓,日正聯合會計師事務所,巫貴珍,陳燦煌,MPI,03-5518381,angel.tsai@mpi.com.tw,www.mpi.com.tw,97981309
1150908,6227,茂綸股份有限公司,茂綸,－ ,29,"14F,207-2,Sec.3,Peihsin Rd.,Hsintien Dist.,New Taipei Taiwan,R.O.C",20811962,吳偉國,莊文杰,張聖鑫,副總經理,章政群,(02)8913-2200,19790208,20030114,新台幣                 10.0000元,761117860,0,0,1,群益金鼎證券股份有限公司,27023999,台北市敦化南路二段97號B2,安永聯合會計師事務所,張正道,楊弘斌,Macnica Galaxy,(02)8913-2277,Jeffrey.chang@macnica.com,https://www.macnica.com/apac/galaxy/zh_tw/,76111786
1150908,6228,全譜科技股份有限公司,全譜,－ ,25,"7F.,No.239,Sec.1,Datong Rd.,Xizhi Dist.,Hsi Chih,Taipei Hsien,221 Taiwan,R.O.C",84560006,高偉超,曾治元,陳素花,財務長,蔡彩華,86921800,19930920,20030121,新台幣                 10.0000元,290000000,18327092,0,1,台新證券股務代理部,25048125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,邱鏞銘,方蘇立,PIE,86921860,carol@scanace.com.tw,www.scanace.com,29000000
1150908,6229,研通科技股份有限公司,研通,－ ,24,"31.-12,No. 99,Sec.1,Xintai 5th Rd.,Xizhi Dist.,NEW TAIPEI CITY XIZHI ,TAIWAN R.O.C",86491265,許劍郎,黃正華,黃正華,總經理,李偉任,(02)26971318,19920302,20030114,新台幣                 10.0000元,403607000,4720000,0,1,台新證券股務代理部,(02)2504-8125,台北市建國北路一段96號B1,安侯建業聯合會計師事務所,傅泓文,洪士剛,V-TAC,(02)26971260,spokes@vtac.com.tw,www.vtac.com.tw,40360700
1150908,6231,系微股份有限公司,系微,－ ,30,"16F., No.120, Sec. 2, Jianguo N. Rd., Zhongshan DistrictTaipei, Taiwan, R.O.C.",16627697,王志高,王彥棋,徐心吾,財會協理,李佩燕,66083688,19980918,20030123,新台幣                 10.0000元,456521860,0,0,1,凱基證券股份有限公司,23892999,台北市重慶南路一段2號4樓,安侯建業聯合會計師事務所,吳政諺,陳俊光,Insyde,66083689,ir@insyde.com,www.insyde.com,45652186
1150908,6233,旺玖科技股份有限公司,旺玖,－ ,24,"7F, NO.48, Sec.3, Nan Kang Rd., Nan Kang,Taipei 115607, Taiwan, R.O.C",16177572,張景棠,張景棠,張景棠,董事長,廖郁梅,02-26546363,19971113,20030220,新台幣                 10.0000元,809718960,0,0,1,凱基證券股務代理部,02-23892999,台北市中正區重慶南路一段2號5樓,安侯建業聯合會計師事務所,黃泳華,余聖河,PROLIFIC,02-26546161,ir@prolific.com.tw,www.prolific.com.tw,80971896
1150908,6234,高僑自動化科技股份有限公司,高僑,－ ,26,"No.1 Industrial Park 7Rd., Tachia,Taichung Hsien, Taiwan, R.O.C.　　",23712277,李義隆,陳蓬萊,陳蓬萊,總經理,李妮晏,04-26822168,19900502,20030312,新台幣                 10.0000元,1003863980,0,0,1,凱基證券股份有限公司,02-23148800,台北市100重慶南路一段2號5樓,安侯建業聯合會計師事務所,陳燕慧,張字信,TERA AUTO,04-26820567,financial@teraauto.com.tw,http://www.teraauto.com.tw/,100386398
1150908,6236,中湛股份有限公司,中湛,－ ,36,"Room A, 10F., No. 51, GongYi Road SEction 2, NanTun,Taichung, Taiwan 408",16094290,林岳鋒,林岳鋒,林岳鋒,董事長,吳宜芳,04-23281939,19971002,20030331,新台幣                 10.0000元,416540390,36600000,0,1,群益金鼎證券股份有限公司,(02)27035000,106台北市大安區敦化南路二段97號B2,聯捷聯合會計師事務所,張志勝,林季亭,Neith Corp.,04-23281936,evonnewu@neithcorp.com,www.neithcorp.com,41654039
1150908,6237,驊訊電子企業股份有限公司,驊訊,－ ,24,"6F., 100, Sec. 4, Civil BoulevardTaipei, Taiwan, R.O.C.",86315535,鄭期成,李建榮,李建榮,總經理,何宜成,02-87731100,19911205,20030421,新台幣                 10.0000元,796453710,0,0,1,宏遠證券股份有限公司股務代理部,02-23268818,台北市信義區信義路四段236號3樓,資誠聯合會計師事務所,陳憲正,林瑟凱,CMEI,02-87732211,ir@cmedia.com.tw,http://www.cmedia.com.tw,79645371
1150908,6240,松崗國際興業股份有限公司,松崗,－ ,30,"11F,No.50,Sec.1,Chung Hsiao W Rd.,Taipei,Taiwan R.O.C.",97446128,湯順甄,湯順甄,顏雅蕙,協理,許雅琳,02-23830383,19970419,20030530,新台幣                 10.0000元,228673700,0,0,1,統一綜合證券股份有限公司,02-2747-8266,台北市松山區東興路8號B1樓,資信聯合會計師事務所,戴至柔,黃增國,Sung  Gang,02-23810393,annie@kingsinfo.com.tw,https://www.sunggang.com.tw/,22867370
1150908,6241,鑫永洋科技股份有限公司,鑫永洋,－ ,27,"1 F., No. 168, Keji 5th Rd., Annan Dist., Tainan City 709035, Taiwan (R.O.C.)Tainan,Taiwan.R.O.C.",86504769,郭金河,謝景惠,謝景惠,總經理,沈淑萍,06-5058031,19920328,20030408,新台幣                 10.0000元,455336700,22079394,0,2,群益金鼎證券股份有限公司,(02)2702-3999,106420台北市大安區敦化南路二段97號B2,立本台灣聯合會計師事務所,張書成,劉克宜,AMIGO,06-5058070,public@amigo.com.tw,www.amigo.com.tw,45533670
1150908,6242,立康生醫事業股份有限公司,立康,－ ,22,"No.29, Huangong Rd., Yongkang Dist.,Tainan City 71041, Taiwan (R.O.C.)",12549828,鄭育修,鄭育修,莊祐霖,協理,高碧婕,(06)2015859,19850416,20030423,新台幣                 10.0000元,318065000,641407,0,1,福邦證券股份有限公司股務代理部,(02)23711658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,李季珍,廖鴻儒,LI KANG,(06)2018467,likangbio@herbalmed.com.tw,http://likangbio.com,31806500
1150908,6244,茂迪股份有限公司,茂迪,－ ,26,"6F, No. 248, Sec. 3, Bei-Shen Road, Shen-Keng DistrictNew Taipei City,Taiwan",20889546,曾永輝,王丁召/林煥順,王丁召,財務長,朱宜珊,(06)5050789,19810603,20030515,新台幣                 10.0000元,3870418750,0,0,1,中國信託商業銀行代理部,(02)6636-5566,10008台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,楊雲筑,唐嘉鍵,MOTECH,(06)5051789,ir@motech.com.tw,www.motech.com.tw,387041875
1150908,6245,立端科技股份有限公司,立端,－ ,27,"7F, No. 173, Sec. 2,  Datong Road, Xizhi District,　New Taipei  City 221, Taiwan　　　",22327466,周逸文,周孟賢,周旭龍,資深副總,林怡欣,02-86926060,19861030,20030519,新台幣                 10.0000元,1466083030,0,0,1,宏遠證券股份有限公司,02-23268818,106台北市大安區信義路四段236號3樓,安侯建業聯合會計師事務所,吳仲舜,王勇勝,Lanner　,02-86926102,catherine_lin@lannerinc.com,www.lannerinc.com,146608303
1150908,6246,臺龍電子股份有限公司,臺龍,－ ,26,"3F., No. 7, Ln. 332, Siyuan Rd., Xinzhuang Dist., New Taipei City 242, TaiwanNEW TAIPEI CITY, TAIWAN. R.O.C.",12386388,許采彤,舒逸豪,舒逸豪,董事,高宏成,(02)22772828,19821113,20030618,新台幣                 10.0000元,378514150,22853440,0,1,華南永昌綜合證券股份有限公司,(02)27186425,臺北市民生東路4段54號4樓,德昌聯合會計師事務所,陳裕勳,陳秀莉,TTFIC,(02)22990520,tl-sales@tai-lon.com,www.tai-lon.com,37851415
1150908,6248,沛波鋼鐵股份有限公司,沛波,－ ,10,"No. 3,Jingjian 11th Rd.,Lukang Township, Changhua County, Taiwan",38432767,顏慶利,黃霈櫻,黃霈櫻,總經理,王惠玲,04-7530578,19840516,20030903,新台幣                 10.0000元,999561490,0,0,1,康和綜合證券股份有限公司,(02)8787-1118,110台北市信義區基隆路一段176號B1,資誠聯合會計師事務所,田中玉,徐惠榆,TMP,04-7533028,tmp@tmpco.com.tw,www.tmpco.com.tw,99956149
1150908,6259,百徽股份有限公司,百徽,－ ,28,"3F., No.199,Ruihu St.,Neihu Dist.,Taipei,Taiwan .",84497335,張傑民,李代祥,羅偉昌,財務長,洪麗如,02)8792-7788,19931220,20030917,新台幣                 10.0000元,280561460,11412448,0,1,兆豐證券股份有限公司,02-33930898,台北市忠孝東路二段９５號８樓,馬施云大華聯合會計師事務所,趙翊棋,黃俊諺,BULLWILL,02)8792-6222,grant@bullwill.com.tw,http://www.bullwill.com.tw,28056146
1150908,6261,久元電子股份有限公司,久元,－ ,24,"4F, No.5, Technology Rd., Science-Based Industrial Park,Hsin-Chu, Taiwan, R.O.C.",86244737,汪秉龍,蕭維唐,陳巧芬,財務部副處長,鄭惠如,03-6669968,19910722,20040329,新台幣                 10.0000元,1284979890,0,0,1,群益金鼎證券股份有限公司,02-27023999,台北市敦化南路二段97號地下室2樓,勤業眾信聯合會計師事務所,張雅芸,蔡美貞,YTEC,03-6662951,fannie@ytec.com.tw,www.ytec.com.tw,128497989
1150908,6263,普萊德科技股份有限公司,普萊德,－ ,27,"　　10F.,No.96, Minquan Rd., Xindian Dist.,　　New Taipei City 231, Taiwan (R.O.C.)",84117341,陳清港,陳清港,林滿足,財務部財務長,吳雪如,2219-9518,19930105,20030917,新台幣                 10.0000元,625009640,0,0,1,元大證券股份有限公司,2586-5859,臺北市大安區敦化南路2段67號地下一樓,正風聯合會計師事務所,林啟平,曾國富,Planet,2218-2248,natalie@planet.com.tw,www.planet.com.tw,62500964
1150908,6264,富裔實業股份有限公司,富裔,－ ,14,"18F No.277,Songren Rd., Xinyi Dist.,Taipei Taiwan, R.O.C.",97477509,祝文定,祝文定,祝泓真,特助,闕明達,(02)28834707,19970702,20040224,新台幣                 10.0000元,1363552910,50130827,0,1,元大證券(股)公司股務代理部,(02)2586-5859,臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,莊文源,莊業偉,KL,(02)28830023,jameschu06@kingland.com.tw,www.kingland.com.tw,136355291
1150908,6265,方土昶股份有限公司,方土昶,－ ,29,"10F, NO.92, Pao Chung Road, Xindian Dist.,　New Taipei City , Taiwan, R.O.C.　　",16436439,張政文,張政文,林芳燕,協理,謝佩君,(02)2916-1997,19980122,20031024,新台幣                 10.0000元,1181721510,0,0,1,中國信託商業銀行股份有限公司,(02)6636-5566,臺北市重慶南路一段83號五樓,資誠聯合會計師事務所,徐明釧,涂展源,KCU,(02)2916-2262,FangYan.Lin@kc-uppertech.com,http://www.kc-uppertech.com/,118172151
1150908,6266,泰詠電子股份有限公司,泰詠,－ ,28,"No.480, Nioupu E. Rd.,　　Hsinchu, Taiwan, R.O.C.　",23576977,崔世和,王政豐,王政豐,總經理,周美津,03-5386139,19900215,20040429,新台幣                 10.0000元,1538716410,0,0,1,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,林心彤,陳明煇,TOP UNION　　,03-5386138,spokesman2@topunion.com.tw,http://www.topunion.com.tw,153871641
1150908,6270,倍微科技股份有限公司,倍微,－ ,29,"5F,No. 75, Sec. 1, Sintai 5th RdSijhih City, Taipei , Taiwan 221, R.O.C.",86882278,傅江松,傅江松,黃美津,總管理處總經理,李志強,02-26980098,19921020,20030917,新台幣                 10.0000元,721457590,0,0,1,凱基證券股份有限公司,02-23148800,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,林一帆,蔡蓓華,PCT,02-26980096,public@pct.com.tw,http://www.pct.com.tw,72145759
1150908,6274,台燿科技股份有限公司,台燿,－ ,28,"803, Po Ai St., Chupei CityHsinchu Hsien ,  Taiwan R.O.C.",04226091,辛忠衡,陳正益,黃文旭,副總經理,黃怡仁,03-5551103,19740522,20031218,新台幣                 10.0000元,2994600930,0,0,1,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,翁博仁,褚世蘭,tuc,03-5551666,www.tuc.com.tw,www.tuc.com.tw,299460093
1150908,6275,元山科技工業股份有限公司,元山,－ ,28,"No. 6, Renfa 6th Rd., Renwu DistKaohsiung City, Taiwan, ROC",22264722,陳冠宏,劉賢文,劉賢文,總經理,梁湘宜,(07)3713588,19870310,20041223,新台幣                 10.0000元,803445670,0,0,1,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路1段6號6樓,安侯建業聯合會計師事務所,許振隆,陳永祥,Y.S.TECH,(07)3742027,ystech@ystech.com.tw,www.ystech.com.tw,80344567
1150908,6276,安鈦克科技股份有限公司,安鈦克,－ ,25,"8F., No. 107, Jhouzih St., Neihu District,Taipei City 11493, Taiwan, R.O.C.　",34235759,李益昌,李知達,陳明勇,營運長,陳束燕,02-2799-0022,19781021,20031030,新台幣                 10.0000元,220430000,9699498,0,1,永豐金證券股務代理部,02-23816288,台北市博愛路17號3樓,安侯建業聯合會計師事務所,吳俊源,陳政學,Antec,02-2799-3435,investor@antec.com,http://www.antec.com,22043000
1150908,6279,胡連精密股份有限公司,胡連,－ ,28,"No. 1, Ln. 342, Fude 1st Rd., Xizhi DistNew Taipei City 221010 , Taiwan (R.O.C.)",20759430,張子雄,胡盛清,高士翔,總經理室IR經理,張嘉琪,(02)26940551,19770709,20031126,新台幣                 10.0000元,1190157360,0,0,1,永豐金證券股份有限公司,(02)23816288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,施俊弘,鄭旭然,HU LANE　,(02)26941062,hulane@hulane.com.tw,https://www.hulane.com.tw/,119015736
1150908,6284,佳邦科技股份有限公司,佳邦,－ ,28,"No.11, Ke-Yi St.,Chunan, Miaoli 350,Taiwan, R.O.C.　　",16599215,焦佑衡,陳培真,曾華成,財務會計中心代處長,吳弋凡,037 585 555,19980623,20040629,新台幣                 10.0000元,1489803410,0,0,1,元大證券股份有限公司股務代理部,(02)2586-5859,台北市大安區敦化南路2段67號地下一樓,安侯建業,黃海寧,于紀隆,INPAQ　　,037 585 511,gary.tseng@inpaq.com.tw,www.inpaq.com.tw,148980341
1150908,6290,良維科技股份有限公司,良維,－ ,28,"10th FL., No.36, Sec. 1, Chang An E. RoadTaipei, Taiwan, R.O.C.　　",11298247,李淳正,李淳正,李博宇,董事長特助,魏奚鈴,02-25433567,19720905,20050603,新台幣                 10.0000元,1695008980,0,0,1,中國信託商業銀行股份有限公司,02-66365566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,蕭春鴛,林佳鴻,LONGWELL　　,02-25681488,LW6290@longwell.com.tw,http://www.longwell.com,169500898
1150908,6291,沛亨半導體股份有限公司,沛亨,－ ,24,"No.945, Bo'ai St., Zhubei City,Hsinchu, Taiwan, R.O.C.",86541238,黃子瑋,陳銘俊,黃子瑋,董事長,陳銘俊,03-5535565,19920120,20040128,新台幣                 10.0000元,420000000,0,0,1,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,黃海寧,鄭安志,AIC,03-5772500,PR@analog.com.tw,www.analog.com.tw,42000000
1150908,6292,迅德興業股份有限公司,迅德,－ ,28,"　　38-1,Ming Shen N. Rd.,Sec. 1,Kuei-Shan,　　Taoyuan , Taiwan",22133530,陳嘉雄,蕭春桂,張美薇,財務行政部經理,劉靜宜,03-3554556,19860519,20031126,新台幣                 10.0000元,466007120,0,0,1,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,資誠聯合會計師事務所,李燕娜,吳偉豪,　　AXIS,03-3554558,publicfin@axis.com.tw,www.axis.com.tw,46600712
1150908,6294,智基科技開發股份有限公司,智基,－ ,32,"10F.-1, No.114, Chenggong Rd., North Dist., Tainan City 704, Taiwan (R.O.C.)Tainan City , Taiwan (R.O.C.)",97306837,邱仕榮,宋彩蓮,黃盈圖,財務協理,林宛柔,06-2258899,19961221,20040113,新台幣                 10.0000元,260471060,0,0,1,福邦證券股份有限公司股務代理部,02-23711658,台北市中正區忠孝西路一段６號６樓,資誠聯合會計師事務所,葉芳婷,徐惠榆,Tekom,06-2207979,ianhuang@cek.com.tw,http://www.tekom.com.tw/,26047106
1150908,6411,晶焱科技股份有限公司,晶焱,－ ,24,"18F., No. 2, Jian 8th Rd., Zhonghe Dist.,New Taipei City 235603, Taiwan",28081989,李俊昌,姜信欽,洪如真,營運長暨市場部副總,張偉達,(02)82278989,20060120,20140311,新台幣                 10.0000元,995080310,0,0,1,群益金鼎證券股份有限公司,(02)27023999,台北市大安區敦化南路2段97號B2,安侯建業聯合會計師事務所,陳明輝,郭欣頤,Amazing,(02)82278969,finance@amazingIC.com,www.amazingIC.com,99508031
1150908,6417,韋僑科技股份有限公司,韋僑,－ ,27,"NO. 99, Renhuagong 2nd Rd., Dali Dist.Taichung 412. Taiwan",16877131,曾穎堂,江鴻佑,張祐棋,總經理室協理,陳小萍,04-24925298,19990323,20151008,新台幣                 10.0000元,422740000,0,0,1,元大證券股份有限公司股務代理部,02-25865859,106臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,許瑞隆,劉力維,SAG,04-24927388,public@sag.com.tw,www.sag.com.tw,42274000
