Date,SecuritiesCompanyCode,CompanyName,CompanyAbbreviation,Registration,SecuritiesIndustryCode,Address,UnifiedBusinessNo.,Chairman,GeneralManager,Spokesman,TitleOfSpokesman,DeputySpokesperson,Telephone,DateOfIncorporation,DateOfListing,ParValueOfCommonStock,Paidin.Capital.NTDollars,PrivateStock.shares,PreferredStock.shares,PreparationOfFinancialReportType,StockTransferAgent,StockTransferAgentTelephone,StockTransferAgentAddress,AccountingFirm,CPA.CharteredPublicAccountant.First,CPA.CharteredPublicAccountant.Second,Symbol,Fax,EmailAddress,WebAddress,IssueShares
1150908,7758,睿騰能源股份有限公司,睿騰能源,－ ,28,"5 F.-10, No. 18, Taiyuan St., Zhubei Vil.Zhubei City,Hsinchu County ,Taiwan",69578512,黃靖容,宋自強,宋自強,總經理,楊惠安,035601982,20170111,20250508,新台幣                 10.0000元,161000000,0,0,2,永豐金證券(股)公司股務代理部,02-2381-6288,100台北市中正區博愛路17號3樓,安侯建業聯合會計師事務所,辛郁婷,王怡文,KEELGOAL ENERGY,035601963,sales@keelgoal.com.tw,https://www.keelgoal.com.tw/,16100000
1150908,7759,視航生物醫學股份有限公司,視航生醫,－ ,22,"Nangang Dist., Sanchong Rd., No.66,3F-5,Taipei City 115602, Taiwan (R.O.C.)",85009024,卓夙航,卓夙航,卓夙航,總經理,林浩宇,02-27114597,20190830,20250310,新台幣                 10.0000元,703421590,4500000,0,1,元大證券股份有限公司股務代理部,02-2586-5859,台北市大安區敦化南路二段67號B1,勤業眾信聯合會計師事務所,李冠豪,楊承修,SUNHAWK BIO,07-3350668,info@shvbiotech.com,https://www.sunhawkvision.com/,70342159
1150908,7761,三大未來科技股份有限公司,三大未來,－ ,35,"No. 1、1-1, Yongfa St., Jiadong Township, Pingtung County 931006Taiwan (R.O.C.)",53594157,林沛毅,林沛毅,蔡佳蓉,財務長,暫缺,08-8660888,20120430,20240816,新台幣                 10.0000元,289000000,0,0,2,第一金證券(股)公司股務代理部,02-25635711,台北市大安區安和路一段27號6樓,勤業眾信聯合會計師事務所,劉裕祥,陳秀雯,Power Win,08-8665858,CFO@powerwin.com.tw,https://www.powerwin.com.tw/news_list.html,28900000
1150908,7762,吉晟生技股份有限公司,吉晟生,－ ,22,"1-2F., No. 141、143, Hougang 1st Rd., Xinzhuang DistNew Taipei City 242051 , Taiwan (R.O.C.)",53541504,楊朝堂,林亮光,林亮光,總經理,蔡智仁,02-2908-7790,20111003,20240725,新台幣                 10.0000元,580913340,0,0,1,第一金證券(股)公司股務代理部,02-2563-5711,台北市大安區安和路一段 27 號 6 樓,安侯建業聯合會計師事務所,許淑敏,江曉苓,PET PHARM BIO,02-2908-7750,ir@petpharmbio.com,https://www.petpharmbio.com,58091334
1150908,7763,崇舜股份有限公司,崇舜,－ ,21,"No. 14, Rd. 33. Taichung Industrial Park,Taichung City, ROC",16038360,鍾文清,陳南超,莊忠學,財務長,姚程,(04)2350-2588,19970618,20240926,新台幣                 10.0000元,600143490,0,0,1,台新證券股務代理部,(02)2504-8125,臺北市中山區建國北路一段96號B1,資誠聯合會計師事務所,王玉娟,劉美蘭,Johnson Fine,(04)2350-6357,IR@johnson-fine.com,https://www.johnson-fine.com/,60014349
1150908,7764,聖州企業股份有限公司,聖州,－ ,20,"No. 319, Jiaxing St., Taipei City 106, TaiwanTaipei City 106, Taiwan",07992639,楊明舜,楊明舜,楊瑜婷,營運長,王萬益,02-27327219,19850826,20240828,新台幣                 10.0000元,600000000,0,0,1,富邦綜合證券(股)公司股務代理部,(02)2361-1300,台北市中正區許昌街17號11樓,勤業眾信聯合會計師事務所,莊業偉,龔則立,SAINT JOSE,02-27362591,mailto:spokesperson@3dmats.com,https://shop.3dmats.com/,60000000
1150908,7771,綠基企業股份有限公司,綠基,－ ,26,"13F., No.922, Zhongzheng Rd., Zhonghe Dist.,New Taipei City 235, Taiwan, R.O.C.",53411100,林茂昌,楊星耀,邱志豪,財務部經理,陳俊銘,0282267786,20110520,20260327,新台幣                 10.0000元,200127270,0,0,1,富邦綜合證券股務代理部,(02)23611300,台北市中正區許昌街17號11樓,安永聯合會計師事務所,羅筱靖,林世寰,GBT,0282267782,info@greenbase.com.tw,www.greenbase.com.tw,20012727
1150908,7773,富禾生醫股份有限公司,富禾生醫,－ ,22,"10F., No. 10, Ln. 609, Sec. 5, Chongxin Rd., Sanchong Dist.New Taipei City, Taiwan",54151258,趙毅,李建謀,李建謀,總經理,邱薇婷,02-2995-3838,20121224,20240926,新台幣                 10.0000元,399112090,0,0,2,台新綜合證券(股)公司股務代理部,02-25048125,台北市中山區建國北路1段96號地下1樓,資誠聯合會計師事務所,顏裕芳,黃珮娟,FullHope,02-2995-5359,ir@fhb.com.tw,www.fhb.com.tw,39911209
1150908,7776,奧孟亞股份有限公司,奧孟亞,－ ,22,"4F., No. 3-2, Yuanqu St., Nangang Dist.Taipei City 115603, Taiwan (R.O.C.)",66262721,李淑惠,史格瑞,蔡依庭,財會主管,李淑惠,02-26558988,20161101,20241025,新台幣                 10.0000元,491015200,0,0,1,群益金鼎證券(股)公司股務代理部,(02) 27023999,台北市大安區敦化南路二段97號地下二樓,資誠聯合會計師事務所,黃珮娟,蔡蓓華,Anya,02-26557919,info@anyabiopharm.com,http://anyabiopharm.com/tw/,49101520
1150908,7779,鍇睿國際數位股份有限公司,鍇睿國際,－ ,37,"11F., No. 30-1, Beiping E. Rd., Zhongzheng Dist.,Taipei City 100 Taiwan (R.O.C.)",89140546,顏宥騫,顏宥騫,顏佑伊,管理總監,戴辰庭,02-23952180,20221230,20241003,新台幣                 10.0000元,161050000,0,0,1,群益金鼎證券 股務代理部,02-27023999,台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,陳建瑋,劉明賢,CARRY,02-23959506,investor@carry.live,https://www.carry.live/,16105000
1150908,7781,昕力資訊股份有限公司,昕力資*,－ ,36,"12F No. 335, Ruiguang RdTaipei 11492, Taiwan",27714944,姚勝富,葉怡蘭,葉怡蘭,總經理,葉淑婷,02-26580508,20050415,20241023,新台幣                  0.5000元,324840430,25800000,0,1,台新綜合證券股務代理部,02-25048125,台北市中山區建國北路一段96號B1,安永聯合會計師事務所,張正道,馬君廷,TPIsoftware,02-26580506,ir@tpisoftware.com,https://www.tpisoftware.com/,649680860
1150908,7783,佳運重機械工程股份有限公司,佳運,－ ,35,"9F.-2, No. 21, Huanke 1st Rd.,Zhubei City, Hsinchu County, Taiwan",54547597,張林桂,簡忠榮,簡忠榮,總經理,陳靜怡,035591177,20131209,20241025,新台幣                 10.0000元,624448000,0,0,1,永豐金證券股務代理部,0223816288,台北市中正區博愛街17號3樓,資誠聯合會計師事務所,黃金連,于智帆,Giant,035591222,IR@jia-yun.com.tw,https://www.giant-project.com/zh-tw,62444800
1150908,7784,安邦生技股份有限公司,安邦生技*,－ ,22,"5F-5, No. 780, Bei'an Rd., Zhongshan Dist.Taipei City , Taiwan (R.O.C.)",82833776,徐祖安,薛博仁,楊弘毅,財務長,吳崇楷,02-89798616,20190403,20260505,無面額,1145133597,0,0,1,元大證券股份有限公司股務代理部,02-25865859,臺北市大安區敦化南路二段67號地下一樓,安永聯合會計師事務所,陳智忠,余倩如,Anbogen,02-85015256,IR@anbogen.com,https://anbogen.com/,187601488
1150908,7785,北祥科技服務股份有限公司,北祥科服,－ ,36,"2F., No. 18, Wenhu St., Neihu Dist.Taipei, Taiwan, ROC",20939790,陳欽祥,薛淑菁,王金輝,副總經理,邱立成,02 2658 1910,19821005,20250626,新台幣                 10.0000元,333393690,0,0,1,台新綜合證券股務代理部,0225048125,台北市中山區建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,鄭旭然,李冠豪,PTSC,02 2658 1920,spokesman@pershing.com.tw,https://www.pershing.com.tw/,33339369
1150908,7789,開展餐飲股份有限公司,開展,－ ,16,"17F., No. 77, Sec. 2, Dunhua S. Rd., Da'an Dist.,Taipei City 106414 , Taiwan (ROC)",54676971,邱泰翰,邱泰翰,邱泰翰,執行長,"李宏智, 康倫年",(02)2742-5579,20140224,20241120,新台幣                 10.0000元,211836290,0,0,1,凱基證券股份有限公司,(02)2389-2999,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,莊碧玉,陳俊宏,Casual,(02)2742-5314,IR@casualrestaurants.com,https://www.casualrestaurants.com/,21183629
1150908,7790,思必瑞特生技股份有限公司,思必瑞特,－ ,22,"19F-12, No. 93, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City 221, Taiwan",83234460,林道隆,林道隆,游蕙瑛,財務長,江正慧,(02)2697-2122,20201218,20241227,新台幣                 10.0000元,185846680,0,0,1,台新綜合證券股份有限公司,(02)2504-8125,台北市中山區建國北路一段96號B1,資誠聯合會計師事務所,于智帆,葉翠苗,SSLab,(02)2697-2123,IR@sslab.com,https://www.sslab.com/,18584668
1150908,7796,擷發科技股份有限公司,擷發科,－ ,24,"6F-2, No. 118, Ciyun Road, East District,Hsinchu City 30072, Taiwan(R.O.C)",83698313,楊健盟,楊健盟,劉沛穎,副總經理,王祥齡,03-5795588,20200609,20241209,新台幣                 10.0000元,229630000,0,0,2,國票綜合證券股務代理部,02-25288988,台北市松山區南京東路五段188號15樓,致遠聯合會計師事務所,曾瓊慧,曾瑞燕,Microip,03-5798967,ir@micro-ip.com,https://www.micro-ip.com/tw/,22963000
1150908,7797,饗樂餐飲實業股份有限公司,Q Burger,－ ,16,"No. 238, Zhongxing N. St.,Sanchong Dist., New Taipei City 241 , T",54714095,鄭瑞賓,鄭瑞賓,方光瑋,副總經理,郭子緯,(02)89913667,20140421,20250106,新台幣                 10.0000元,222450000,0,0,1,兆豐證券(股)公司股務代理部,(02)33227973,台北市忠孝東路二段95號8樓,勤業眾信聯合會計師事務所,李冠豪,楊承修,Q Burger,(02)89913668,ir@qburger.com.tw,https://www.qburger.com.tw/,22245000
1150908,7798,將捷股份有限公司,將捷,－ ,14,"17F,. No.126, Songjiang Rd.,Taipei City , Taiwan",86691968,林嵩烈,林莉婷,江朝川,財務長,林雨柔,2536-2666,19920819,20251021,新台幣                 10.0000元,3541264000,0,0,1,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段６號６樓,安侯建業聯合會計師事務所,寇惠植,郭欣頤,FABULOUS GROUP,2536-1707,irsm@fabulousgroup.com.tw,https://www.fabulousgroup.com.tw/,354126400
1150908,7801,華芸科技股份有限公司,華芸科技,－ ,30,"3F No.,136, Daye Rd., Beitou Dist.,Taipei 112, Taiwan",53545157,施崇棠,蘇世勇,李美樺,財會部經理,蘇世勇,02-77370888,20111013,20241125,新台幣                 10.0000元,183000000,0,0,1,群益金鼎證券(股)公司股務代理部,02-2703-5000,臺北市敦化南路二段97號地下2樓,安永聯合會計師事務所,陳明宏,羅文振,ASUSTOR,02-77370899,investor@asustor.com,https://www.asustor.com/,18300000
1150908,7806,精華生醫股份有限公司,精華生醫,－ ,02,"1F., No. 5, Guangming 7th Ln., Weixin Rd., Yong'an Dist.,Kaohsiung City 828 , Taiwan (R.O.C.)",85120765,陳俊宏,陳俊宏,宋信賢,財務長,陳俊宏,07-6196181,20191128,20241212,新台幣                 10.0000元,292530000,0,0,2,永豐金證券股務代理部,(02)2381-6288,台北市博愛路 17 號 3 樓,勤業眾信聯合會計師事務所,陳珍麗會計師,吳秋燕會計師,Gin Hwa,07-6197723,david.sung@gin-hwa.com,https://www.gin-hwa.com/,29253000
1150908,7808,訊聯細胞智藥股份有限公司,訊聯智藥,－ ,22,"1F,No.28, Ln. 36 , Xinhu 1st Rd.Neihu Dist.,Taipei City 11497, , Taiwan",90272474,蔡政憲,李黛苹,李黛苹,總經理,劉佩怡,(02)27951777,20220615,20241212,新台幣                 10.0000元,700000000,0,0,2,中國信託商業銀行(股)公司代理部,(02)66365566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,黃珮娟,鄧聖偉,BIONET TX Corp.,(02)27938009,investment@BionetTX.com,https://www.bionettx.com/,70000000
1150908,7812,稜研科技股份有限公司,稜研科技*,－ ,27,"3F., No. 3, Yuandong Rd.Banqiao Dist., New Taipei City,Taiwan",24749879,蔚維科技股份有限公司(代表人-張書維),張書維,王秀華,財務副總,何星瑩,02-82269168,20140922,20250115,無面額,1511525594,0,0,2,中國信託商業銀行股份有限公司,02-66365566,台北市中正區重慶南路 1 段 83 號 5 樓,勤業眾信聯合會計師事務所,簡明彥,莊碧玉,TMYTEK,02-82269268,IR@tmytek.com,https://www.tmytek.com/,60418521
1150908,7813,宇辰系統科技股份有限公司,宇辰系統,－ ,31,"4F., No. 5, Ln. 91, Dongmei Rd.,Hsinchu City, Taiwan (R.O.C.)",53161763,何瑞祥,何瑞祥,何瑞祥,董事長兼總經理,陳&#28913;祥,03-5632228,20101001,20250116,新台幣                 10.0000元,191959000,0,0,1,元大證券股份有限公司股務代理部,02-25865859,台北市大安區敦化南路二段67號B1,安侯建業聯合會計師事務所,張純怡,吳仲舜,YCS,03-5737229,IR@yuchens.com,https://www.yuchens.com/,19195900
1150908,7815,新特系統股份有限公司,新特,－ ,24,"6F.-5, No.5, Taiyuan 1st St.Jhubei City, Hsinchu County Taiwan",54782327,陳儒宏,李宗潤,李宗潤,總經理,賴燕鈴,03-5601515,20140206,20250115,新台幣                 10.0000元,329756310,0,0,2,台新綜合證券股務代理部,(02)2504-8125,台北市中山區建國北路一段96號B1,勤業眾信聯合會計師事務所,張雅芸,蔡美貞,Sync-Tech,03-5601516,ir@sync-tech.com.tw,http://www.sync-tech.com.tw/,32975631
1150908,7816,來穎科技股份有限公司,來穎,－ ,28,"No. 17,Kuanfu N. Road, Hsin Chu Industrial Park,Hsin Chu County, Taiwan 30351",85092114,葉垂景,羅慶忠,林信宏,執行副總經理,羅慶忠,03-5970328,20190827,20250115,新台幣                 10.0000元,292782110,0,0,1,福邦證券股份有限公司股務代理部,02-23711658,台北市中正區忠孝西路一段6號6樓,安永聯合會計師事務所,陳國帥,鄭清標,RITWIN,03-5970329,invest@ritwin.com.tw,http://www.ritwin.com.tw,29278211
1150908,7824,智寶國際開發股份有限公司,智寶,－ ,20,"10 F., No. 191, Fuxing N. Rd., Songshan Dist.Taipei City, Taiwan (R.O.C.)",50792528,許利瑋,鄧橋,洪佳吟,行銷長,謝柏梁,(02)2321-1600,20151005,20250918,新台幣                 10.0000元,313371450,0,0,1,國票綜合證券股務代理部,(02)2528-8988,台北市南京東路五段188號15樓,資誠聯合會計師事務所,涂展源,葉翠苗,NADA,(02)2321-1600,info@nadaholdings.com,https://nadaholdings.com/,31337145
1150908,7825,和亞智慧科技股份有限公司,和亞智慧,－ ,31,"No. 67, Zhouzi St., Neihu Dist., Taipei CityTaiwan (R.O.C.).",24972898,石文機,陳志忠,陳志忠,總經理,林經龍,(02)7711-2766,20150601,20250415,新台幣                 10.0000元,231145000,0,0,1,凱基證券股務代理部,(02)2389-2999,台北市中正區重慶南路一段2號5樓,資誠聯合會計師事務所,林一帆,江采燕,NSTC,(02)7711-2700,info@newsmart.com.tw,https://www.newsmart.com.tw/,23114500
1150908,7826,極風雲創股份有限公司,極風雲創,－ ,36,"12F., No. 159, Songde Rd., Xinyi Dist.,Taipei City 110 , Taiwan (R.O.C.)",50784718,張紘綱,莊淑菁,莊淑菁,總經理,黃君婷,02-89798887,20180621,20250415,新台幣                 10.0000元,120000000,0,0,2,群益金鼎證券(股)公司股務代理部,02-27035000,台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,龔則立,周仕杰,Twister5,-,finance@twister5.com.tw,https://www.twister5.com.tw/,12000000
1150908,7829,英屬開曼群島商思捷優達(股)公司,思捷優達-KY,KY 開曼群島                                                    ,22,"17 F., No.3, Park St., Nangang Dist.,Taipei City 115603,Taiwan (R.O.C)",00597243,林東和,曾宇鳳,羅庭芳,醫學事務經理,陳慧宇,(02)2655-7266,20190621,20250603,新台幣                 10.0000元,993881600,0,0,1,中國信託商業銀行代理部,(02)6636-5566,臺北市中正區重慶南路一段83號5樓,資誠聯合會計師事務所,鄧聖偉,黃珮娟,Dasher-KY,(02)2655-7275,investors@dasherneuroscience.com,https://dasherneuroscience.com,99388160
1150908,7831,捷博股份有限公司,捷博,－ ,38,"Rm. 9, 5F., No. 8, Ziqiang S. Rd.,Zhubei City,Hsinchu County,Taiwan",83561007,彭仕邦,彭仕邦,張裕旻,財務長,&#40846;鈺潔,(03)550-9455,20191119,20250430,新台幣                 10.0000元,134012280,0,0,2,台新綜合證券(股)公司股務代理部,(02)2504-8125,台北市中山區建國北路一段96號B1,勤業眾信聯合會計師事務所,蔡美貞,林心彤,JESPER,(03)550-9355,IR@jesper.com.tw,https://www.jesper.com.tw/,13401228
1150908,7832,智新生技股份有限公司,智新生技*,－ ,22,"14 F.-6, No. 508, Sec. 7, Zhongxiao E. Rd., Nangang Dist.Taipei City, Taiwan (R.O.C.)",94072060,黃先龍,宋佩怡,黃先龍,董事長暨執行長,黃式賢,(02)2655-8825,20230602,20250508,新台幣                  1.0000元,580000000,0,0,1,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,張耿禧,虞成全,Intelligene,(02)2655-8890,info@intelli-gene.com,https://www.intelli-gene.com,580000000
1150908,7833,綠岩能源股份有限公司,綠岩能源,－ ,35,"13F.-8,No.118,Ciyun Rd.,East Dist.,Hsinchu City,Taiwan",85097878,葉孟恒,賴明弘,賴明弘,總經理,鍾榮輝,03-5500136,20190917,20250522,新台幣                 10.0000元,430110240,0,0,1,中國信託商業銀行代理部,02-66365566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,陳昭宇,吳鈞麟,GRE,03-6688043,IR@greenrock.com.tw,https://greenrock.com.tw/,43011024
1150908,7836,智生活科技股份有限公司,智生活,－ ,20,"10F-1, No. 130, Taiyuan North RoadNorth District,Taichung City, Taiwan",54307560,林子皓,胡至仁,林明海,創新長,陳定宇,(04)22974508,20131101,20250730,新台幣                 10.0000元,495000000,0,0,2,元大證券股份有限公司股務代理部,(02)25865859,台北市大安區敦化南路二段67號B1,資誠聯合會計師事務所,邱昭賢,賴志維,SmaDay,(04)22975068,ir@smartdaily.com.tw,https://www.smartdaily.com.tw/,49500000
1150908,7837,啟新生物科技股份有限公司,啟新生,－ ,22,"3 F., No. 21, Wugong 5th Rd.Xinzhuang Dist., New Taipei City, Taiwan",36545934,蔡岳廷,蔡岳廷,曹育嘉,副總經理,康文馨,(02)22981823,19790216,20250528,新台幣                 10.0000元,228002540,0,0,1,福邦證券股份有限公司股務代理部,(02)23711658,台北市忠孝西路一段6號6樓,資誠聯合會計師事務所,張淑瓊,楊蕙慈,Creative,(02)22988435,IR@cmp-micro.com,https://www.cmp-micro.com/,22800254
1150908,7840,祥圃實業股份有限公司,祥圃,－ ,33,"8 F.-2, No. 146, Songjiang Rd., Zhongshan Dist.,Taipei City 104492, Taiwan",12483749,吳季衡,吳季衡,吳季衡,董事長兼總經理,王家蘭,02-2560-3566,19840314,20250618,新台幣                 10.0000元,340000000,0,0,1,群益金鼎證券股份有限公司,02-2702-3999,台北市大安區敦化南路二段97號地下二樓,資誠聯合會計師事務所,林一帆,鄧聖偉,Nice Garden,02-2560-3888,fa_service@@nicegarden.com.tw,https://www.nicegarden.com.tw/,34000000
